Q21_rep1	Q21_rep2	Q21_rep3	Q107_rep1	Q107_rep2	Q107_rep3	Q107CI_rep1	Q107CI_rep2	Q107CI_rep3	Q107CI_rep4
0,81263						0,9309	0,54678		
0,91941						0,45677	0,48477		
0,57646						0,35504	0,61707		
0,41736						0,15719	0,66423		
0,18404						0,39058	0,71831		
0,24499						0,40031	0,68902		
0,88027						0,59402	0,61417		
0,2118						0,93957	0,56139		
0,46129						0,92116	0,73437		
0,46944						0,82616	0,63265		
0,74121						0,79536	0,65616		
0,55929						0,81462	0,2931		
0,92956						0,88725	0,33478		
0,49308						0,80524	0,83375		
0,74597						0,75232	0,80627		
0,61336						0,61968	0,83063		
0,90015						0,68174	0,87179		
0,75528						0,65057	0,85077		
0,57841						0,22249	0,79823		
0,51624						0,57524	0,79596		
0,57368						0,65303	0,70773		
0,50011						0,51918	0,67562		
0,7094						0,4772	0,78837		
0,67025						0,60916	0,52225		
0,72097						0,68846	0,86851		
0,95562						0,62323	0,92978		
0,90028						0,8077	0,79845		
0,59241						0,84716	0,86111		
0,90528						0,68233	0,20641		
0,38201						0,83191	0,53171		
0,43951						0,81779	0,22112		
0,39364						0,64061	0,46701		
0,25626						0,75613	0,66096		
0,65972						0,67676	0,67224		
0,44588						0,55092	0,66207		
0,76261						0,71104	0,8016		
0,86609						0,63779	0,846		
0,90856						0,74303	0,83695		
0,891						0,76899	0,59458		
0,57732						0,64593	0,88252		
0,56594						0,49513	0,65703		
0,57966						0,52354	0,32387		
0,64286						0,32611	0,92814		
0,75999						0,45798	0,21972		
0,70653						0,36466	0,34058		
0,65366						0,23855	0,48191		
0,78103						0,72431	0,58742		
0,70004						0,3658	0,70006		
0,55638						0,47175	0,47757		
0,4358						0,85089	0,4755		
0,76625						0,29291	0,58104		
0,57356						0,7377	0,76268		
0,61796						0,52942	0,64969		
0,63733						0,48244	0,54077		
0,62645						0,7545	0,876		
0,77892						0,6356	0,51706		
0,59371						0,69463	0,69167		
0,47292						0,66973	0,99813		
0,57483						0,74389	0,79814		
0,66563						0,68954	0,66943		
0,69442						0,65332	0,73413		
0,64267						0,81463	0,72629		
0,75489						0,58911	0,59076		
0,72294						0,69709	0,72497		
0,86181						0,62559	0,44061		
0,91471						0,58091	0,61188		
0,84019						0,76653	0,75727		
0,72865						0,91727	0,31202		
0,70049						0,83636	0,72593		
0,885						0,7803	0,71401		
0,67587						0,77483	0,64626		
0,22248						0,5827	0,51922		
0,18225						0,51088	0,28787		
0,26711						0,44165	0,49036		
0,58775						0,4927	0,53346		
0,65555						0,71321	0,58171		
0,7041						0,7104	0,54941		
0,47245						0,63989	0,40851		
0,40166						0,24632	0,67963		
0,49319						0,66466	0,58735		
0,5797						0,53287	0,6648		
0,78354						0,73447	0,67884		
0,62005						0,79511	0,23939		
0,72377						0,76377	0,4858		
0,80258						0,77887	0,2591		
0,78245						0,70808	0,66872		
0,57113						0,83555	0,53027		
0,89536						0,8384	0,97073		
0,63738						0,58983	0,87033		
0,93413						0,79192	0,76578		
0,7702						0,48561	0,45832		
0,66105						0,4592	0,94604		
0,54749						0,83898	0,53727		
0,81449						0,31286	0,82193		
0,86567						0,25056	0,56747		
0,82523						0,66052	0,44711		
0,7379						0,55981	0,58622		
0,74523						0,83156	0,55882		
0,73859						0,70812	0,59036		
0,63545						0,50441	0,67956		
0,61748						0,38052	0,5781		
0,61823						0,67667	0,93146		
0,57616						0,65648	0,68763		
0,38409						0,49697	0,77895		
0,71526						0,87418	0,57467		
0,61633						0,79466	0,45268		
0,65506						0,64929	0,64488		
0,50821						0,31928	0,63088		
0,68162						0,88359	0,31841		
0,69205						0,50433	0,29572		
0,61374						0,75723	0,29942		
0,63563						0,75669	0,58281		
0,76772						0,57649	0,72964		
0,64782						0,9382	0,81809		
0,88384						0,27972	0,54583		
0,68978						0,74252	0,6472		
0,69226						0,32455	0,2511		
0,68111						0,20308	0,52454		
0,74692						0,23765	0,54134		
0,67901						0,58126	0,71127		
0,73828						0,49974	0,5855		
0,69028						0,53131	0,87343		
0,6435						0,84006	0,44346		
0,55043						0,54249	0,78537		
0,52881						0,19842	0,70193		
0,75438						0,63699	0,57545		
0,68968						0,49732	0,80125		
0,53227						0,76343	0,55616		
0,54863						0,54929	0,28194		
0,6459						0,45581	0,43072		
0,30211						0,74441	0,60178		
0,79251						0,75071	0,74877		
0,66078						0,5053	0,77825		
0,648						0,50915	0,85157		
0,99182						0,19455	0,55011		
0,71309						0,54398	0,43509		
0,94148						0,42311	0,39804		
0,43662						0,68254	0,80722		
0,67051						0,69898	0,85559		
0,33883						0,5005	0,66105		
0,58797						0,69384	0,74495		
0,69305						0,66823	0,67377		
0,64123						0,72333	0,66867		
0,61714						0,089741	0,66762		
0,76697						0,4618	0,62888		
0,70779						0,56494	0,59459		
0,88769						0,77975	0,76256		
0,56719						0,47522	0,82715		
0,62077						0,627	0,64775		
0,49252						0,68353	0,55724		
0,58427						0,81583	0,61723		
0,2937						0,66251	0,69583		
0,56316						0,5146	0,62529		
0,45913						0,42111	0,72832		
0,66012						0,4005	0,7135		
0,61632						0,73323	0,66859		
0,82208						0,61831	0,67175		
0,58547						0,38697	0,85243		
0,67942						0,13566	0,68787		
0,47621						0,29026	0,95153		
0,37328						0,63568	0,86286		
0,278						0,67288	0,81783		
0,6085						0,56026	0,83996		
0,17072						0,57752	0,68956		
0,14262						0,5212	0,74444		
0,40569						0,76125	0,61417		
0,46905						0,81512	0,41688		
0,16763						0,40379	0,45017		
0,57413						0,38301	0,26092		
0,85898						0,34139	0,44157		
0,46718						0,65849	0,30368		
0,69729						0,39365	0,15881		
0,60576						0,74992	0,21065		
0,82722						0,40463	0,092239		
0,18072						0,60853	0,2513		
0,31653						0,39613	0,18814		
0,5333						0,30666	0,28904		
0,72743						0,64516	0,23271		
0,77457						0,63194	0,26519		
0,43401						0,58001	0,3397		
0,77512						0,66571	0,2718		
0,5299						0,53173	0,33504		
0,37248						0,90842	0,35306		
0,62234						0,88635	0,54903		
0,63907						0,81799	0,56227		
0,69778						0,86847	0,62367		
0,81603						0,59326	0,80173		
0,69076						0,36845	0,58008		
0,60458						0,41642	0,67702		
0,4818							0,69697		
0,43274							0,75471		
0,57831							0,90031		
0,83963							0,66844		
0,40691							0,7423		
0,45188							0,53823		
0,8111							0,49568		
0,78323							0,47889		
0,78233							0,49604		
0,5467							0,74384		
0,48028							0,70728		
0,40825							0,83002		
0,43705							0,48495		
0,39785							0,43093		
0,53518							0,55739		
0,72804							0,4286		
0,72537							0,40441		
0,86177							0,40035		
0,95655							0,3749		
0,88807							0,61759		
0,82471							0,81537		
0,7382							0,30227		
0,56284							0,36721		
0,66552							0,37034		
0,60163							0,52776		
0,52786							0,91314		
0,48961							0,8427		
0,52295							0,69888		
0,41855							0,47662		
0,62314							0,716		
0,32335							0,88705		
0,36379							0,75684		
0,57285							0,65327		
0,24035							0,46053		
0,53773							0,45148		
0,45927							0,62688		
0,32781							0,65258		
0,36485							0,62796		
0,33519							0,71509		
0,37545							0,5644		
0,60853							0,43151		
0,57239							0,56172		
0,23129							0,48865		
0,58156							0,57133		
0,54477							0,52453		
0,099988							0,68488		
0,51249							0,94384		
0,63715							0,962		
0,5465							0,76715		
0,54843							0,74406		
0,28911							0,2883		
0,4275							0,79489		
0,48822							0,53284		
0,83573							0,49062		
0,4645							0,20618		
0,72502							0,11774		
0,64067							0,12012		
0,79555							0,28638		
0,61498							0,21924		
0,99607							0,47089		
0,93857							0,78749		
0,90762							0,60428		
0,91342							0,59191		
0,9011							0,70513		
0,88861							0,7687		
0,64549							0,42862		
0,82219							0,77502		
0,78249							0,054264		
0,40787							0,76044		
0,39451							0,49112		
0,46428							0,62469		
0,13828							0,96897		
0,21402							0,51049		
0,27675							0,6295		
0,26826							0,63829		
0,76032							0,68265		
0,90733							0,67023		
0,54662							0,6678		
0,7637							0,57894		
0,8709							0,49832		
0,80111							0,82231		
0,80356							0,59942		
0,74984							0,71788		
0,62748							0,79158		
0,77764							0,57581		
0,26433							0,68621		
0,37911							0,62138		
0,91908							0,48048		
0,75473							0,49017		
0,44091							0,7261		
0,59183							0,7539		
0,49848							0,73705		
0,67172							0,48563		
0,62236							0,8623		
0,64377							0,70008		
0,66637							0,6655		
0,37346							0,67532		
0,80024							0,86863		
0,34963							0,50718		
0,22949							0,79576		
0,26421							0,82635		
0,22536							0,74079		
0,27815							0,69479		
0,30739							0,52919		
0,7275							0,46168		
0,76626							0,96452		
0,69521							0,88421		
0,52235							0,81038		
0,48156							0,74325		
0,67114							0,71067		
0,61866							0,13349		
0,53524							0,57788		
0,57218							0,57027		
0,49958							0,56342		
0,47191							0,64132		
0,47142							0,65932		
0,4272							0,63852		
0,65947							0,55216		
0,60091							0,887		
0,23563							0,83345		
0,51269							0,96015		
0,50515							0,89345		
0,51516							0,47225		
0,77494							0,63219		
0,51751							0,65519		
0,45455							0,93492		
0,63524							0,91411		
0,5247							0,89504		
0,47418							0,61578		
0,53454							0,39361		
0,68085							0,35759		
0,42346							0,31569		
0,37312							0,28185		
0,38024							0,30099		
0,4351							0,36595		
0,38498							0,27763		
0,74376							0,41016		
0,80716							0,40485		
0,55107							0,33282		
0,70832							0,56526		
0,81881							0,3928		
0,75485							0,57337		
0,74521							0,81437		
0,67519							0,72228		
0,49443							0,20422		
0,7185							0,68165		
0,71997							0,44071		
0,7934							0,52361		
0,7937							0,57542		
0,85776							0,8015		
0,69295							0,9606		
0,44674							0,89605		
0,48501							0,78793		
0,51474							0,45434		
0,521							0,45596		
0,58337							0,32422		
0,67925							0,42564		
0,66804							0,1731		
0,50517							0,50512		
0,4299							0,52235		
0,47996							0,5085		
0,6966							0,73138		
0,50365							0,81123		
0,61231							0,80364		
0,21669							0,79756		
0,73226							0,59377		
0,21834							0,58378		
0,89316							0,57811		
0,91437							0,80452		
0,19561							0,82302		
0,2823							0,79589		
0,1516							0,84696		
0,51205							0,80601		
0,25698							0,75358		
0,53469							0,64885		
0,54716							0,45998		
0,36417							0,37323		
0,30989							0,43306		
0,79793							0,51155		
0,76362							0,37043		
0,7861							0,30819		
0,74526							0,1927		
0,37061							0,24662		
0,45533							0,096657		
0,93216							0,11936		
0,84947							0,3641		
0,74316							0,50176		
0,71516							0,74034		
0,67525							0,73408		
0,82989							0,16594		
0,60601							0,50652		
0,86584							0,80818		
0,67265							0,78818		
0,66706							0,062942		
0,56076							0,59322		
0,49953							0,58161		
0,80138							0,88726		
0,72886							0,84153		
0,70308							0,78481		
0,52735							0,53871		
0,5143							0,57451		
0,49773							0,34907		
0,71528							0,28052		
0,50671							0,26181		
0,67181							0,30576		
0,81659							0,58141		
0,76019							0,35575		
0,8656							0,36953		
0,74328							0,45036		
0,61531							0,68041		
0,75883							0,57026		
0,66459							0,76268		
0,61753							0,76683		
0,48269							0,77427		
0,9237							0,71674		
0,70496							0,44923		
0,68625							0,36113		
0,7983							0,49983		
0,65463							0,52553		
0,83663							0,61735		
0,49194							0,62141		
0,78371							0,50112		
0,67509							0,48061		
0,66615							0,48188		
0,88838							0,53591		
0,50202							0,57938		
0,78962							0,64924		
0,42479							0,3718		
0,73515							0,36631		
0,63494							0,55149		
0,67868							0,4816		
0,19638							0,91309		
0,25004							0,92199		
0,67833							0,47556		
0,68413							0,68778		
0,80119							0,67954		
0,31776							0,64705		
0,23606							0,55479		
0,43305							0,38878		
0,594							0,32159		
0,66085							0,27137		
0,61481							0,49351		
0,81963							0,34203		
0,42584							0,46401		
0,47199							0,41102		
0,89822							0,47667		
0,25825							0,3824		
0,77957							0,50072		
0,58869							0,63915		
0,72301							0,24742		
0,66408							0,57282		
0,5963							0,24099		
0,64347							0,49762		
0,68192							0,4475		
0,72405							0,5193		
0,61555							0,90133		
0,69294							0,82729		
0,96005							0,57923		
0,58236							0,64719		
0,41919							0,51773		
0,58227							0,51213		
0,80082							0,27972		
0,79007							0,44866		
0,7459							0,39413		
0,76252							0,27539		
0,61038							0,38082		
0,70502							0,40962		
0,73034							0,47192		
0,75254							0,66402		
0,58344							0,50993		
0,77276							0,77516		
0,38187							0,732		
0,51998							0,45413		
0,52604							0,36753		
0,34244							0,51974		
0,52671							0,68372		
0,33401							0,79379		
0,41125							0,92143		
0,3994							0,86427		
0,39363							0,8075		
0,43432							0,83341		
0,47109							0,57181		
0,78346							0,56197		
0,61318							0,49189		
0,62516							0,61086		
0,41121							0,45026		
0,7835							0,54192		
0,53641							0,57685		
0,6877							0,52725		
0,79074							0,55423		
0,64552							0,78708		
0,79516							0,88895		
0,73289							0,66285		
0,68838							0,54496		
0,78143							0,46768		
0,54535							0,32073		
0,72949							0,3178		
0,76845							0,40099		
0,70699							0,47148		
0,59534							0,59793		
0,59685							0,21083		
0,51024							0,66512		
0,7217							0,21147		
0,81638							0,31332		
0,5013							0,6614		
0,82829							0,3767		
0,62774							0,65434		
0,59827							0,45059		
0,77057							0,77663		
0,71807							0,50817		
0,69366							0,5902		
0,66294							0,71253		
0,67616							0,61636		
0,793							0,53783		
0,88008							0,49542		
0,87392							0,70641		
0,73337							0,67168		
0,49322							0,45436		
0,54827							0,79517		
0,6895							0,84485		
0,5939							0,42282		
0,27383							0,88462		
0,77379							0,40736		
0,090345							0,60845		
0,62397							0,68564		
0,62013							0,89973		
0,76408							0,84978		
0,64898							0,76796		
0,67722							0,72264		
0,83819							0,61402		
0,16116							0,56994		
0,71727							0,53104		
0,76413							0,53583		
0,6084							0,40683		
0,85973							0,36117		
0,83134							0,66523		
0,73975							0,90061		
0,59826							0,94105		
0,83727							0,72286		
0,70566							0,58682		
0,70506							0,58427		
0,68311							0,72671		
0,60627							0,49493		
0,44805							0,55802		
0,67352							0,56593		
0,45619							0,41415		
0,27768							0,58585		
0,7125							0,78743		
0,96523							0,66299		
0,94679							0,5638		
0,85674							0,68477		
0,75034							0,74663		
0,7247							0,75448		
0,55107							0,053517		
0,43357							0,40042		
0,6411							0,52125		
0,79585							0,63935		
0,56662							0,65492		
0,64425							0,798		
0,39523							0,66539		
0,79371							0,62545		
0,60261							0,54288		
0,38384							0,44051		
0,3458							0,47003		
0,28175							0,57067		
0,32815									
0,1929									
0,37197									
0,12239									
0,73579									
0,34036									
0,78915									
0,64912									
0,6849									
0,70323									
0,85036									
0,83616									
0,77598									
0,60855									
0,54412									
0,58475									
0,65637									
0,13003									
0,50326									
0,4709									
0,43506									
0,38815									
0,49367									
0,24049									
0,49003									
0,50618									
0,48867									
0,30481									
0,3439									
0,5611									
0,8761									
0,67013									
0,72119									
0,55456									
0,63889									
0,43815									
0,47738									
0,66384									
0,47011									
0,65263									
0,78321									
0,67601									
0,57732									
0,42418									
0,542									
0,63233									
0,77768									
0,84254									
0,53011									
0,41779									
0,31713									
0,81798									
0,75297									
0,13591									
0,88776									
0,40025									
0,24588									
0,74123									
0,25373									
0,53286									
0,31508									
0,65534									
0,54885									
0,56133									
0,61453									
0,59509									
0,5021									
0,40851									
0,4688									
0,56428									
0,43798									
0,4979									
0,10298									
0,72391									
0,72443									
0,63581									
0,70783									
0,7776									
0,70224									
0,74781									
0,57843									
0,48375									
0,57612									
0,35041									
0,36709									
0,52558									
0,81121									
0,85296									
0,71886									
0,57353									
0,72304									
0,94749									
0,63634									
0,8543									
0,20786									
0,43473									
0,090157									
0,15627									
0,46873									
0,44598									
0,4979									
0,6573									
0,44904									
0,84308									
0,5615									
0,55655									
0,78109									
0,7575									
0,73279									
0,3379									
0,34768									
0,32606									
0,72892									
0,12043									
0,41209									
0,56549									
0,65381									
0,60267									
0,66925									
0,2972									
0,35525									
0,9568									
0,73066									
0,79046									
0,54397									
0,45907									
0,42513									
0,37843									
0,33599									
0,25704									
0,73598									
0,25901									
0,20709									
0,16387									
